task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_ms_equiv,kv_decode_ms_per_token,kv_decode_cuda_event_ms,gen_tokens,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s
4,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,29,88,False,,4,kv_decode,ok,,1766548396.5219986,10,3.1406,,20.2612,117.88334545454545,1.8419272727272726,,64,64,211.6059000009045,177.2103,142.6067,stop,268.1,117.88334545454545,,64,542.9096006159557
4,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,64,29,89,False,,4,e2e_kv,ok,,1766548396.5219986,10,3.1406,,20.2612,117.88334545454545,1.8419272727272726,,64,64,211.6059000009045,177.2103,142.6067,stop,268.1,121.02394545454545,,74,611.4492443794369
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,90,True,0,,prefill,ok,,1766548396.7338257,26,10.9968,,279.9294,279.9294,4.373896875,,0,64,512.4526999998125,471.3668,138.5883,length,999.89,10.9968,,26,2364.3241670304087
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,91,True,0,,kv_decode,ok,,1766548396.7338257,26,10.9968,,279.9294,279.9294,4.373896875,,64,64,512.4526999998125,471.3668,138.5883,length,999.89,279.9294,,64,228.62907575981657
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,92,True,0,,e2e_kv,ok,,1766548396.7338257,26,10.9968,,279.9294,279.9294,4.373896875,,64,64,512.4526999998125,471.3668,138.5883,length,999.89,290.9262,,90,309.3568059528499
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,93,False,,0,prefill,ok,,1766548397.2464175,26,4.7807,,263.6732,263.6732,4.11989375,,0,64,492.3772000001918,459.5537,139.4613,length,999.89,4.7807,,26,5438.534105884075
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,94,False,,0,kv_decode,ok,,1766548397.2464175,26,4.7807,,263.6732,263.6732,4.11989375,,64,64,492.3772000001918,459.5537,139.4613,length,999.89,263.6732,,64,242.72470618932832
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,95,False,,0,e2e_kv,ok,,1766548397.2464175,26,4.7807,,263.6732,263.6732,4.11989375,,64,64,492.3772000001918,459.5537,139.4613,length,999.89,268.45390000000003,,90,335.25309187163975
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,32,96,False,,1,prefill,ok,,1766548397.7389314,26,4.5687,,268.6849,268.6849,4.1982015625,,0,64,494.0384000001359,457.7074,140.6246,length,999.89,4.5687,,26,5690.896754000044
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,32,97,False,,1,kv_decode,ok,,1766548397.7389314,26,4.5687,,268.6849,268.6849,4.1982015625,,64,64,494.0384000001359,457.7074,140.6246,length,999.89,268.6849,,64,238.1972340090567
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,32,98,False,,1,e2e_kv,ok,,1766548397.7389314,26,4.5687,,268.6849,268.6849,4.1982015625,,64,64,494.0384000001359,457.7074,140.6246,length,999.89,273.2536,,90,329.36437067983735
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,33,99,False,,2,prefill,ok,,1766548398.233152,26,5.0209,,269.8314,269.8314,4.216115625,,0,64,481.9471999999223,457.5303,137.965,length,999.89,5.0209,,26,5178.354478280787
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,33,100,False,,2,kv_decode,ok,,1766548398.233152,26,5.0209,,269.8314,269.8314,4.216115625,,64,64,481.9471999999223,457.5303,137.965,length,999.89,269.8314,,64,237.18514598375134
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,33,101,False,,2,e2e_kv,ok,,1766548398.233152,26,5.0209,,269.8314,269.8314,4.216115625,,64,64,481.9471999999223,457.5303,137.965,length,999.89,274.85229999999996,,90,327.44859693733696
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,34,102,False,,3,prefill,ok,,1766548398.7152271,26,4.6571,,271.0241,271.0241,4.2347515625,,0,64,463.1989999998041,452.4731,137.307,length,999.89,4.6571,,26,5582.873462025725
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,34,103,False,,3,kv_decode,ok,,1766548398.7152271,26,4.6571,,271.0241,271.0241,4.2347515625,,64,64,463.1989999998041,452.4731,137.307,length,999.89,271.0241,,64,236.1413615984704
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,34,104,False,,3,e2e_kv,ok,,1766548398.7152271,26,4.6571,,271.0241,271.0241,4.2347515625,,64,64,463.1989999998041,452.4731,137.307,length,999.89,275.6812,,90,326.46404615185946
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,35,105,False,,4,prefill,ok,,1766548399.1786077,26,4.4175,,274.688,274.688,4.292,,0,64,496.7083999999886,458.0044,141.3791,length,999.89,4.4175,,26,5885.68194680249
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,35,106,False,,4,kv_decode,ok,,1766548399.1786077,26,4.4175,,274.688,274.688,4.292,,64,64,496.7083999999886,458.0044,141.3791,length,999.89,274.688,,64,232.99161230195713
5,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,35,107,False,,4,e2e_kv,ok,,1766548399.1786077,26,4.4175,,274.688,274.688,4.292,,64,64,496.7083999999886,458.0044,141.3791,length,999.89,279.1055,,90,322.4587118491036
